Garn-Format Ver. 1.4.; Daten von Matlab Erzeugt am 21-Jan-2012
TotalFibers
3
Fiber
1;0.300000;0;0;0;0;
128;128;255;
Fiber
1;0.300000;0;0;0;0;
128;128;255;
Fiber
1;0.300000;0;0;0;0;
128;128;255;
17
-1.38562417;-1.23824894;0.87506354
-0.73219776;-1.78854728;1.64116216
-0.00557456;-2.39003992;2.26371098
0.90322185;-2.19783521;2.94076705
1.26355577;-1.32989550;3.62905979
1.43927550;-0.64590174;4.45968056
1.94557977;-0.18760028;5.26437378
2.09922647;0.51023251;6.05192375
1.56777453;0.96129584;6.75845051
0.95908588;1.26415157;7.58030176
0.51056993;1.86949241;8.29724312
-0.39327091;2.46797895;8.95787811
-1.16864729;1.91496158;9.60592461
-1.42351747;1.00047910;10.29928589
-1.76967680;0.39151537;11.09987831
-2.13747334;-0.20094936;11.84731960
-1.86380064;-0.83836299;12.66409588
17
-1.12806356;-1.10393786;0.80007660
-0.67526472;-1.49956226;1.69813788
-0.16023095;-2.20373654;2.44083357
0.69261807;-2.27227497;3.14102888
1.23723865;-1.58694673;3.78148055
1.67184854;-0.82660830;4.51673222
2.22955537;-0.14140511;5.17938042
2.25046730;0.71677721;5.89550924
1.53021753;1.24040890;6.65508032
0.74822575;1.43610859;7.45393372
0.21340044;1.90670598;8.27976608
-0.24963681;2.22673512;9.06356907
-0.92670465;1.91683483;9.78329563
-1.34674764;1.21389282;10.49565506
-1.96328533;0.57484853;11.23737240
-2.43694067;-0.21869735;11.84941578
-2.02497387;-1.06215632;12.54602909
17
-1.19862306;-1.37012398;0.68105441
-0.52135122;-1.64350474;1.48461699
0.02705522;-2.09329033;2.23413205
0.71098769;-1.99022329;3.04048324
1.02561378;-1.37571931;3.80593204
1.41593659;-0.85856384;4.66999006
2.16887641;-0.33347368;5.40170383
2.39922309;0.50908870;6.05279016
1.80675972;1.13135314;6.69546938
1.03846252;1.49727929;7.40898037
0.39759004;2.12104678;8.17910767
-0.45753872;2.19571137;8.84952641
-0.99809301;1.66929591;9.62958050
-1.15979576;0.98559928;10.44151592
-1.67519093;0.57094938;11.32095718
-2.29638124;-0.03261320;12.03813648
-2.15168595;-0.87276536;12.74115753
