Garn-Format Ver. 1.4.; Daten von Matlab Erzeugt am 21-Jan-2012
TotalFibers
3
Fiber
1;0.300000;0;0;0;0;
0;255;0;
Fiber
1;0.300000;0;0;0;0;
0;255;0;
Fiber
1;0.300000;0;0;0;0;
0;255;0;
15
1.58703721;1.47830713;0.65391862
1.61007094;0.52048331;1.47742987
1.80016148;-0.26202929;2.38108182
1.98188281;-1.15048277;3.18231678
1.24805999;-1.71838462;4.01367569
0.31772566;-1.63184333;4.84384966
-0.46811146;-1.88905036;5.72747660
-1.35940671;-1.85549188;6.53780127
-1.69851649;-0.99340010;7.35154533
-1.63634789;-0.12666059;8.22179031
-1.95914125;0.68034530;9.06632042
-1.67657530;1.52769983;9.89497757
-0.74300516;1.65022302;10.69424343
0.05617584;1.67366076;11.59745026
0.76127964;1.93995452;12.44344234
15
1.44300592;1.64955974;0.85373741
1.47208333;0.72149515;1.65222597
1.68330407;-0.07131036;2.58100843
1.95634472;-0.92475873;3.37826681
1.33568096;-1.49100184;4.18866014
0.48099545;-1.46996117;5.03655958
-0.26476705;-1.81836057;5.93641186
-1.13377488;-1.88309455;6.73357773
-1.49717057;-1.12309599;7.53220749
-1.52047193;-0.31079099;8.42835522
-1.93489170;0.47262183;9.28140831
-1.75599837;1.31302571;10.08890343
-0.90865672;1.48453283;10.88161087
-0.13954379;1.60645282;11.81465244
0.70721000;2.19376898;12.59395695
15
1.74292779;1.64510405;0.84853852
1.77177083;0.71116447;1.64324260
1.98051322;-0.10918862;2.56577897
2.21353889;-1.07793832;3.35859132
1.50524521;-1.73752999;4.16693783
0.53086323;-1.76442039;5.00815344
-0.35032785;-2.10369229;5.90084267
-1.32806432;-2.10854650;6.69585514
-1.76680279;-1.24876642;7.49340773
-1.81644845;-0.30746916;8.37949944
-2.20039010;0.60080916;9.22592354
-1.94160688;1.54241419;10.03477001
-0.98522663;1.76909530;10.82538509
-0.08540889;1.89318347;11.74497509
0.98979783;2.10713816;12.54258347
