Garn-Format Ver. 1.4.; Daten von Matlab Erzeugt am 21-Jan-2012
TotalFibers
3
Fiber
1;0.300000;0;0;0;0;
128;128;255;
Fiber
1;0.300000;0;0;0;0;
128;128;255;
Fiber
1;0.300000;0;0;0;0;
128;128;255;
15
-1.86942959;0.08454283;0.69272095
-2.23450065;0.95429659;1.58320439
-1.68344474;1.64941168;2.48297954
-0.71667677;1.58698273;3.33979154
0.11568392;1.74949288;4.24203634
0.94399953;2.04717422;4.95130730
1.51289380;1.22871482;5.67517805
1.59511936;0.26312926;6.48479080
2.03649640;-0.53717017;7.37120581
2.03054881;-1.45158792;8.25595856
1.19063950;-1.74150717;9.13878155
0.31388602;-1.70992935;10.10034180
-0.52567309;-2.00783896;10.93087292
-1.36560142;-1.64350235;11.67345333
-1.50472963;-0.69930363;12.38138294
15
-1.58164620;0.02743368;0.75532490
-1.95249963;0.93571568;1.48255575
-1.45797873;1.72709048;2.30096006
-0.56921232;1.77277017;3.15611434
0.18975355;2.02757645;4.15728188
1.22301686;2.12914872;5.02499294
1.63897228;1.41488767;5.87378311
1.49872911;0.47215179;6.67719269
1.79621696;-0.39059231;7.47503614
1.75953579;-1.33594418;8.19958019
0.94044393;-1.72075653;8.97455120
0.12196964;-1.80078518;9.88841438
-0.70611358;-2.21381903;10.80834293
-1.52831948;-1.89306414;11.70869160
-1.57949471;-0.94363123;12.53859043
15
-1.79892409;-0.11197651;0.90814871
-2.04549932;0.75423270;1.70258987
-1.44947243;1.46513617;2.44693112
-0.48706952;1.48491371;3.17589378
0.31119531;1.79105544;4.01832247
1.17896497;1.90845490;4.82661533
1.81168330;1.24712777;5.69482040
1.79295611;0.42905852;6.63752604
2.06650853;-0.33924252;7.59464216
1.94058478;-1.20362675;8.39886284
1.03078604;-1.48764825;9.14037895
0.14837173;-1.50871134;9.95162582
-0.71130461;-1.93113351;10.70803356
-1.62301314;-1.67721045;11.52311039
-1.78200054;-0.81196213;12.36067295
